Depth,Source,Source_abbrev,Latitude,Longitude,Sample,Material,Rate_sa,Rate_error_sa,Organics,Device,Deployment_d,Biogenic,Year,Comments,Mesh,Rate_mass,Month,Size,Fragmentation_pct,Rate_error_mass,Temp_CDisk4,pH_CDisk4_T25,Salinity_CDisk4,TA_CDisk4,DIC_CDisk4_calc13,Oca_CDisk4_calc13,Oar_CDisk4_calc13,Omega_CDisk4_calc13,Pressure,Temp_woa,Temp_SD_woa,Sal_woa,Sal_SD_woa,Doxy_woa,Doxy_SD_woa,PO4_woa,SiOH4_woa,TA_cb,DIC_cb,NO3_cb,PO4_cb,SiOH4_cb,pH_insitu_cb,k_calcite_calc23,Oca_calc23,k_aragonite_calc23,Oar_calc23,total_calcium_calc23,CO2_calc23,HCO3_calc23,CO3_calc23,Omega_calc23,Oca_metab_calc12,Oar_metab_calc12,Omega_metab_calc12
476.8151629181334,"Milliman, 1977",M77,23.3,-70.5,Aragonite ooids,Aragonite,,,True,False,121.0,False,1974.0,"Size: 250-500 um, ",40.0,0.0021863837512064,2.0,L,,,,,,,,,,,480.4022716556826,16.084141588278722,0.7176048118031345,36.19671414225598,0.126239596192612,186.148259456268,7.948800116556385,0.7097062297660147,3.403531929086153,2369.06590687776,2102.84059607897,8.80876571984468,0.487072565272931,2.90346503604862,8.07073722718564,4.872849121687149e-07,3.9979102301923817,7.515130938678848e-07,2.5922653261450415,10636.217986793272,13.040425269624714,1906.6409559646856,183.15921484465954,2.5922653261450415,2.1705651760672557,1.407405499394191,1.407405499394191
993.9740232715416,"Milliman, 1977",M77,23.3,-70.5,Aragonite ooids,Aragonite,,,True,False,121.0,False,1974.0,"Size: 250-500 um, ",40.0,0.0091132579564628,2.0,L,,,,,,,,,,,1002.7058416703028,6.69600939644192,0.2358957791758613,35.04677917642583,0.0222725403036024,185.65553977870465,11.467421007782317,1.535114652721208,16.05941711285294,2320.69447741085,2179.46245005819,23.2571041535581,1.52183285229647,15.2610844547211,7.93717747718363,5.23868695156082e-07,1.9379999797806338,8.178611717377516e-07,1.2413567922084188,10298.315520864004,23.892977114473243,2056.984658896864,98.58481404685263,1.2413567922084188,0.7758681906169773,0.49697072153213306,0.49697072153213306
2005.0375431355887,"Milliman, 1977",M77,23.3,-70.5,Aragonite ooids,Aragonite,,,True,False,121.0,False,1974.0,"Size: 250-500 um, ",40.0,0.0142993868196026,2.0,L,,,,,,,,,,,2027.5548838349569,3.6012257603486817,0.0787214247607544,34.98349033825245,0.0234335875256697,263.64992849190054,3.9752680282040194,1.2214724701948252,16.44570475583973,2317.57796664068,2158.05101083389,17.9812371445705,1.2029696350267,16.0066108292884,7.99086470614681,6.440987453349636e-07,1.6387594708228845,9.9683477018432e-07,1.0588745002019113,10279.71842179315,20.808009848651526,2034.5628617291782,102.68013925606029,1.0588745002019113,0.4337653210328638,0.28027483330605035,0.28027483330605035
2006.338113652523,"Milliman, 1977",M77,23.3,-70.5,Aragonite ooids,Aragonite,,,True,False,121.0,False,1974.0,"Size: 250-500 um, ",40.0,0.0123324966131718,2.0,L,,,,,,,,,,,2028.876335889921,3.599916407663066,0.0786266111777056,34.9834774203905,0.0234189642412911,263.64983767112795,3.96902944423037,1.2214846849339691,16.45613774366095,2317.59186609915,2158.06214041201,17.9815816640948,1.20301597778255,16.0161148700884,7.99083582292332,6.442682145240534e-07,1.6382817337557636,9.970823136513612e-07,1.05858145615775,10279.714625945959,20.807556914383945,2034.5773316573723,102.67725184025406,1.05858145615775,0.433640174452609,0.28019811114428145,0.28019811114428145
2510.049074860839,"Milliman, 1977",M77,23.3,-70.5,Aragonite ooids,Aragonite,,,True,False,121.0,False,1974.0,"Size: 250-500 um, ",40.0,0.0176792073337449,2.0,L,,,,,,,,,,,2541.277741345408,3.1179294595706923,0.0764993030052824,34.95717428842671,0.0115547963043479,264.23313871325524,3.404676454064714,1.2435391518202283,20.756053867168696,2321.46183780948,2162.0991403243,18.2234530721489,1.22848582444107,20.0707535333602,7.97778050086883,7.128874191559194e-07,1.458266998410902,1.0969591873532766e-06,0.947692684397564,10271.985586116467,20.707397730814783,2040.186363339207,101.2053792542783,0.947692684397564,0.38279502791589826,0.2487692912031726,0.2487692912031726
2511.271611146756,"Milliman, 1977",M77,23.3,-70.5,Aragonite ooids,Aragonite,,,True,False,121.0,False,1974.0,"Size: 250-500 um, ",40.0,0.037748138758878,2.0,L,,,,,,,,,,,2542.5228288894355,3.116881283785721,0.076568700441546,34.95712598888479,0.0115810859483949,264.2456743582556,3.40589967122378,1.24357833084668,20.764643330368752,2321.4669340985,2162.1015346711,18.2230374511156,1.22846839598719,20.0760763571177,7.97775542563615,7.130626512338774e-07,1.4578806065516619,1.0972133011493454e-06,0.9474549838224056,10271.971393544885,20.706661595118387,2040.1912997148386,101.2035733611429,0.9474549838224056,0.3826636588801298,0.24868743647756883,0.24868743647756883
3514.089513933446,"Milliman, 1977",M77,23.3,-70.5,Aragonite ooids,Aragonite,,,True,False,121.0,False,1974.0,"Size: 250-500 um, ",40.0,0.0334865433116112,2.0,L,,,,,,,,,,,3566.1978133834823,2.465143392195563,0.0599412642303079,34.91423213069413,0.006811356997989,268.05015957273224,2.9269985294538965,1.2372751916130529,25.72155557179941,2326.39642940583,2168.06740883982,18.502274899008,1.26072287823439,26.8983114641967,7.94421650704067,8.708255314631349e-07,1.154857738674065,1.324156871435398e-06,0.7594867539787723,10259.367254279165,20.62508374459073,2049.4168251672786,98.02549992795022,0.7594867539787723,0.2937549210988061,0.19318654066151508,0.19318654066151508
3536.823486569441,"Milliman, 1977",M77,23.3,-70.5,Aragonite ooids,Aragonite,,,True,False,121.0,False,1974.0,"Size: 250-500 um, ",40.0,0.0429409189415565,2.0,L,,,,,,,,,,,3589.458906369187,2.456455177573289,0.0609820383631466,34.913666748751325,0.0066139779774361,267.85893202092825,2.9154845847713435,1.2375964213572035,25.906992686572604,2326.66764611309,2168.40788418673,18.5345786723765,1.2633000108691,27.1716991223612,7.94312915819751,8.747371254467646e-07,1.1484536949468909,1.3297371369067195e-06,0.7554839644198271,10259.20111970778,20.63662185637874,2049.849886961586,97.92137536876491,0.7554839644198271,0.29241867726196596,0.19236093064987536,0.19236093064987536
3998.7341113635184,"Milliman, 1977",M77,23.3,-70.5,Aragonite ooids,Aragonite,,,True,False,121.0,False,1974.0,"Size: 250-500 um, ",40.0,0.0895856726776383,2.0,L,,,,,,,,,,,4062.596245989201,2.340774409103442,0.0485639572143554,34.903828900822674,0.0048720518622716,268.8334259729828,3.143174912735487,1.2597157073410472,29.490827674995533,2328.25536997459,2170.58756063462,18.609132488061,1.27395942693733,29.1580509997158,7.9238607789595,9.573553671973347e-07,1.0337938550302743,1.4470915271619183e-06,0.6839291621241838,10256.31031877268,20.64162471183842,2053.448456329429,96.49747959335241,0.6839291621241838,0.260800845576615,0.17253856068942242,0.17253856068942242
4016.343836162797,"Milliman, 1977",M77,23.3,-70.5,Aragonite ooids,Aragonite,,,True,False,121.0,False,1974.0,"Size: 250-500 um, ",40.0,0.084871787501743,2.0,L,,,,,,,,,,,4080.653403479768,2.3384161636103777,0.0485639572143554,34.90356359699523,0.0048721088096499,268.7524342924075,3.1638825723783865,1.2610178264450334,29.630706545167516,2328.39040951251,2170.76110835015,18.6236837672777,1.27516145814525,29.2860836337021,7.92302829553996,9.606267628617587e-07,1.0296098862659175,1.4517191512031324e-06,0.6813100255888929,10256.23236060967,20.645968182083365,2053.679063324416,96.43607684365077,0.6813100255888929,0.2598323417557373,0.17193539200798105,0.17193539200798105
4418.818388333016,"Milliman, 1977",M77,23.3,-70.5,Aragonite ooids,Aragonite,,,True,False,121.0,False,1974.0,"Size: 250-500 um, ",40.0,0.1118143825758232,2.0,L,,,,,,,,,,,4493.74108860768,2.315740292949477,0.0485639572143554,34.89782526525569,0.0048721088096499,267.75832077812,3.1396923356885464,1.2888573610039231,32.55882895463078,2330.54640631429,2173.65198231537,18.8399739502716,1.29395706180517,31.3710078724056,7.90449458704807,1.0378620011624359e-06,0.9410098872147444,1.5605791059804756e-06,0.6258179421444537,10254.546181388478,20.68849202173778,2057.7239363062613,95.23955398737058,0.6258179421444537,0.23789044170768298,0.15820886550511115,0.15820886550511115
5226.446667938336,"Milliman, 1977",M77,23.3,-70.5,Aragonite ooids,Aragonite,,,True,False,121.0,False,1974.0,"Size: 250-500 um, ",40.0,0.1397299706795582,2.0,L,,,,,,,,,,,5324.886386997936,2.2395920766869426,0.0485639572143554,34.87326819151616,0.0048721088096499,258.37111506373867,2.6372233817765163,1.395315441267842,44.20370327526463,2340.0985913866,2188.26514294441,20.5441222696754,1.41499024545054,43.4463789740862,7.85906306579163,1.2097044360051714e-06,0.7745651319172319,1.8007478986370828e-06,0.5203365094938507,10247.33021177353,21.303637476083825,2075.5235546371273,91.4379508311988,0.5203365094938507,0.20337161872565512,0.13662076158255143,0.13662076158255143
5231.857041288779,"Milliman, 1977",M77,23.3,-70.5,Aragonite ooids,Aragonite,,,True,False,121.0,False,1974.0,"Size: 250-500 um, ",40.0,0.2192189402975183,2.0,L,,,,,,,,,,,5330.464221541773,2.237979507253978,0.0485639572143554,34.873080788363204,0.0048721088096499,258.3090430867424,2.6307813863818814,1.397290118282153,44.32246468738395,2340.17405577168,2188.38446586937,20.558119273267,1.41595849565471,43.5542199301347,7.85875784905046,1.2109529280121543e-06,0.773519719974706,1.802485998438641e-06,0.5196689297946845,10247.275144322424,21.308931006884453,2075.666261998617,91.40927286386909,0.5196689297946845,0.20314098370184022,0.13647494029140814,0.13647494029140814
996.8352784087951,"Milliman, 1977",M77,23.3,-70.5,Mg-calcite ooids,Mg-calcite,,,True,False,121.0,False,1974.0,"Size: 250-500 um, 12 mole % MgCO3",40.0,0.004786099502315,2.0,L,,,,,,,,,,,1005.5991705320856,6.669262889195743,0.2342677099238182,35.04665884750981,0.0223729379437852,186.34945494731187,11.509555868903814,1.5328837539918907,16.042608066838806,2320.70439388078,2179.3035691021,23.2024340049199,1.51878534255192,15.2505390330723,7.93793694932972,5.241890447911914e-07,1.938065130952148,8.183621592022821e-07,1.2413972204276973,10298.280162831894,23.86260610550725,2056.792208673176,98.64875432341692,1.938065130952148,0.772999937830952,0.4951329854134917,0.772999937830952
1009.7629493471136,"Milliman, 1977",M77,23.3,-70.5,Mg-calcite ooids,Mg-calcite,,,True,False,121.0,False,1974.0,"Size: 250-500 um, 12 mole % MgCO3",40.0,0.0071530190695706,2.0,L,,,,,,,,,,,1018.672250118566,6.552705943830826,0.2230528477311782,35.04677724572056,0.0221994172932549,188.5733066173032,11.601184644981371,1.5220176574120163,15.963615724972554,2320.8605253816,2179.11327579608,23.051301889622,1.51102268232363,15.3350289925881,7.94018230131138,5.256476121987134e-07,1.9341053123423462,8.206368931192191e-07,1.238864408483162,10298.314953536208,23.79525300612187,2056.5972278093673,98.72079498059085,1.9341053123423462,0.7619309166454451,0.4880443108921633,0.7619309166454451
1996.531811954844,"Milliman, 1977",M77,23.3,-70.5,Mg-calcite ooids,Mg-calcite,,,True,False,121.0,False,1974.0,"Size: 250-500 um, 12 mole % MgCO3",40.0,0.0052450405504822,2.0,L,,,,,,,,,,,2018.9127857147248,3.6097598549933143,0.0785034453050979,34.98349218745123,0.0231869469509511,263.64447956543,4.041380124585169,1.2216960053042345,16.378946223342055,2317.48358417442,2157.98140206376,17.9799154691224,1.20273991169246,15.947193416723,7.99104304214611,6.429898474613956e-07,1.641846615175733,9.952149155587904e-07,1.060766562219485,10279.718965170685,20.811566077030196,2034.4733801571786,102.69645582955143,1.641846615175733,0.4345775649408029,0.280772482227659,0.4345775649408029
2513.092409870463,"Milliman, 1977",M77,23.3,-70.5,Mg-calcite ooids,Mg-calcite,,,True,False,121.0,False,1974.0,"Size: 250-500 um, 12 mole % MgCO3",40.0,0.0349944924698748,2.0,L,,,,,,,,,,,2544.3772276518075,3.115322678156329,0.0766706582875666,34.95705479797213,0.0116203574922669,264.2649717559492,3.4079458113634877,1.2436374324424644,20.77737622156822,2321.47424678622,2162.10464776446,18.2223574588953,1.2284377629439,20.0836983525476,7.97771858681162,7.13323722908996e-07,1.4573068582380473,1.0975918853324841e-06,0.9471020763097935,10271.950474461932,20.705533796417996,2040.1981243289608,101.20098963908113,1.4573068582380473,0.382467185850228,0.24856499081948624,0.382467185850228
2517.5143496280366,"Milliman, 1977",M77,23.3,-70.5,Mg-calcite ooids,Mg-calcite,,,True,False,121.0,False,1974.0,"Size: 250-500 um, 12 mole % MgCO3",40.0,0.02830706576801,2.0,L,,,,,,,,,,,2548.880832553775,3.111549502402931,0.0769116091838953,34.95688538262115,0.0117162823453441,264.31470396097734,3.41396036056183,1.243784493974646,20.80800726824313,2321.49073292138,2162.11013370913,18.2204261893446,1.22834192835375,20.1008054537865,7.97763142767691,7.13958187791439e-07,1.4559214394767497,1.0985118816864983e-06,0.9462501497022263,10271.900692633775,20.702651391075023,2040.2122835326002,101.19519878545456,1.4559214394767497,0.3819863467802784,0.24826520719067768,0.3819863467802784
3513.1270917509155,"Milliman, 1977",M77,23.3,-70.5,Mg-calcite ooids,Mg-calcite,,,True,False,121.0,False,1974.0,"Size: 250-500 um, 12 mole % MgCO3",40.0,0.0130242338451919,2.0,L,,,,,,,,,,,3565.213128823912,2.4655185420157157,0.0599133351679398,34.91425719370823,0.0068197735507798,268.0570099590602,2.9273075049260915,1.237261688461577,25.714230882561687,2326.38588552634,2168.05407006625,18.5010370245937,1.26062288585917,26.8874382434246,7.94426162582276,8.706602786418158e-07,1.1551283822494534,1.3239210723952325e-06,0.7596558587415084,10259.374618916747,20.624644842467465,2049.399629401533,98.02979582224964,1.1551283822494534,0.2938135753419089,0.19322285497965588,0.2938135753419089
4003.910382020913,"Milliman, 1977",M77,23.3,-70.5,Mg-calcite ooids,Mg-calcite,,,True,False,121.0,False,1974.0,"Size: 250-500 um, 12 mole % MgCO3",40.0,0.0160040249985093,2.0,L,,,,,,,,,,,4067.903889077899,2.340097284142231,0.0485639572143554,34.90375889084393,0.0048721088096499,268.8094865369854,3.148521064102544,1.260077465092138,29.52951360556721,2328.29573916936,2170.63843343317,18.6133210627486,1.27430711668232,29.1952526422276,7.92361723287199,9.583160269875118e-07,1.032565746740846,1.44845054172594e-06,0.6831605743617498,10256.289746701075,20.642829175532174,2053.515851007847,96.47975324979096,1.032565746740846,0.26051763493507996,0.17236227104701957,0.26051763493507996
4014.7571401321375,"Milliman, 1977",M77,23.3,-70.5,Mg-calcite ooids,Mg-calcite,,,True,False,121.0,False,1974.0,"Size: 250-500 um, 12 mole % MgCO3",40.0,0.0215179688960543,2.0,L,,,,,,,,,,,4079.026333915114,2.33863386043516,0.0485639572143554,34.90359044731061,0.0048721088096499,268.7596930534273,3.1617556932647224,1.2608928304291094,29.61721338642029,2328.37849170464,2170.7454165903,18.6223389402709,1.27505101787845,29.2743878125477,7.92310374388558,9.60331629074792e-07,1.0299874523970873,1.4513017019198351e-06,0.6815464536275488,10256.240250436531,20.645550074744342,2053.6581389492585,96.44172756629699,1.0299874523970873,0.25992012733719566,0.17199009619079467,0.25992012733719566
4428.754747082387,"Milliman, 1977",M77,23.3,-70.5,Mg-calcite ooids,Mg-calcite,,,True,False,121.0,False,1974.0,"Size: 250-500 um, 12 mole % MgCO3",40.0,0.0091161085219794,2.0,L,,,,,,,,,,,4503.948820295623,2.31546292085945,0.0485639572143554,34.89766060808008,0.0048721088096499,267.700306073815,3.1258052527111126,1.289615310575804,32.63320532658099,2330.62065781091,2173.75480790267,18.8497308320196,1.29471397595367,31.4458857860794,7.90400604606195,1.0398329728276615e-06,0.9388938347773416,1.5633483832663618e-06,0.624488295658247,10254.497797725639,20.691191666945926,2057.8573187998204,95.20629743590366,0.9388938347773416,0.23740604591629885,0.15790634840880832,0.23740604591629885
4437.520592366519,"Milliman, 1977",M77,23.3,-70.5,Mg-calcite ooids,Mg-calcite,,,True,False,121.0,False,1974.0,"Size: 250-500 um, 12 mole % MgCO3",40.0,0.0177770767498137,2.0,L,,,,,,,,,,,4512.954443770252,2.315223930072163,0.0485639572143554,34.89750447671568,0.0048721088096499,267.64877365566167,3.110417661683512,1.2902790376318474,32.698564782926205,2330.68530063475,2173.84585281554,18.858516858683,1.29539268772169,31.5126720296764,7.90357314205776,1.0415740730272753e-06,0.937027643852231,1.565794332690863e-06,0.623315386426941,10254.451919328505,20.693670029140137,2057.975599266934,95.17658351946615,0.937027643852231,0.23697799050729845,0.15763892207115163,0.23697799050729845
5216.874468933706,"Milliman, 1977",M77,23.3,-70.5,Mg-calcite ooids,Mg-calcite,,,True,False,121.0,False,1974.0,"Size: 250-500 um, 12 mole % MgCO3",40.0,0.0665350497221767,2.0,L,,,,,,,,,,,5315.018232294185,2.241890026764884,0.0485639572143554,34.873602374939765,0.0048721088096499,258.4880576393218,2.647604045787568,1.3923574562088596,44.01363567543384,2339.96599084473,2188.05543289476,20.5191179130384,1.41326325246456,43.259877385953,7.85961119642594,1.2075072401329637e-06,0.7764081551629487,1.7976902649969798e-06,0.5215127916705457,10247.428409851042,21.29429552356916,2075.2729677386724,91.48816963251817,0.7764081551629487,0.2037689770978103,0.13687147332942107,0.2037689770978103
5219.13746163317,"Milliman, 1977",M77,23.3,-70.5,Mg-calcite ooids,Mg-calcite,,,True,False,121.0,False,1974.0,"Size: 250-500 um, 12 mole % MgCO3",40.0,0.0850304689821652,2.0,L,,,,,,,,,,,5317.351155664365,2.2414169028830777,0.0485639572143554,34.87352290866716,0.0048721088096499,258.4594517285875,2.645294688518438,1.3929887488393544,44.05606748703838,2339.99725988006,2188.10490428748,20.5250704623004,1.41367398021763,43.3034894345612,7.85948051049252,1.2080252420018126e-06,0.7759732074441854,1.7984109625940273e-06,0.5212352689162806,10247.4050590962,21.296505548122386,2075.3320477701336,91.47635096922394,0.7759732074441854,0.20367641922341512,0.13681314267987538,0.20367641922341512
1442.8614127727408,"Milliman, 1977",M77,23.1,-65.2,Foraminifera,Calcite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, Spherical Forams, orbulina universa and globigerinoides sacculifer",40.0,0.0010354382847391,9.0,L,,,,,,,,,,,1457.088705873478,4.539282888086939,0.0718810620253747,35.029085668589055,0.0136666892690351,245.5104122837895,6.221781071138522,1.2367083474112792,13.434650478349177,2317.42864257837,2161.86075603973,18.9133950278608,1.25801161056284,14.4835374659055,7.9903131152636,5.750549058271768e-07,1.8466856110861596,8.952314150972915e-07,1.1862247037657234,10293.116374732579,21.454535049891277,2037.2357542901318,103.17046669970675,1.8466856110861596,0.5374945550626143,0.34526143244265056,0.5374945550626143
1952.7747334861017,"Milliman, 1977",M77,23.1,-65.2,Foraminifera,Calcite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, Spherical Forams, orbulina universa and globigerinoides sacculifer",40.0,0.02750462557942,9.0,L,,,,,,,,,,,1974.4331372384447,3.675591556326141,0.0655879293934738,34.99250080221694,0.0084577322224849,258.9888638217961,6.207812105517418,1.2273156951311248,16.88938355846001,2318.75029921928,2160.3147787715,18.3295824147414,1.22562778264317,16.9437321378555,7.98922142140149,6.374397711967296e-07,1.651892864156743,9.870806972144088e-07,1.066764057225669,10282.366100212572,20.974218452583735,2036.9339547665409,102.40660555237534,1.651892864156743,0.4478244342718892,0.2891973328261443,0.4478244342718892
1953.771047125636,"Milliman, 1977",M77,23.1,-65.2,Foraminifera,Calcite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, Spherical Forams, orbulina universa and globigerinoides sacculifer",40.0,0.0255756895832451,9.0,L,,,,,,,,,,,1975.4451853056453,3.674187396909094,0.065458993089771,34.99246302941729,0.0085154831568641,258.992876924617,6.191921127240873,1.2273654700970051,16.903234893988696,2318.76255266919,2160.32423623506,18.3299029117774,1.22566931682436,16.9534893987453,7.98920235873536,6.375688035152452e-07,1.6515024020194757,9.872697794965845e-07,1.0665234896534714,10282.355000869977,20.974038918690624,2036.946962807444,102.40323450892546,1.6515024020194757,0.4477153034616988,0.28912999898476865,0.4477153034616988
2475.8393942413068,"Milliman, 1977",M77,23.1,-65.2,Foraminifera,Calcite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, Spherical Forams, orbulina universa and globigerinoides sacculifer",40.0,0.0011145974506199,9.0,L,,,,,,,,,,,2506.4062235555857,3.116610336202528,0.0600990579303135,34.96198442849606,0.0087509356363221,259.7183078320198,3.3320517773641853,1.2673064597787205,23.09715470819291,2323.84334091905,2165.34741218885,18.6727322943166,1.25851393940908,22.182099332098,7.97611837661963,7.082169203889242e-07,1.4614737947860166,1.0902287891469861e-06,0.9493791399347478,10273.399020996869,20.9003510369398,2043.6974973457106,100.74956380619909,1.4614737947860166,0.39370880430984606,0.2557547917409952,0.39370880430984606
3959.549666234932,"Milliman, 1977",M77,23.1,-65.2,Foraminifera,Calcite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, Spherical Forams, orbulina universa and globigerinoides sacculifer",40.0,0.0052554407141066,9.0,L,,,,,,,,,,,4022.3671235495126,2.3439548010068023,0.0249428551705819,34.90322336566222,0.0096871960336319,267.4844813612727,3.082091462534908,1.271712298242011,30.02992985253891,2328.86404436939,2171.76975761378,18.8704230819328,1.28753410565176,30.1492859248398,7.92499879231098,9.500836880977652e-07,1.04213501198309,1.4368043266427536e-06,0.6891094753272446,10256.132385385137,20.683967764036026,2054.546915498667,96.53887435107659,1.04213501198309,0.2640986910532308,0.17463467624985332,0.2640986910532308
3974.892896283751,"Milliman, 1977",M77,23.1,-65.2,Foraminifera,Calcite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, Spherical Forams, orbulina universa and globigerinoides sacculifer",40.0,0.002947086646986,9.0,L,,,,,,,,,,,4038.097145370341,2.341588396780125,0.0259775985104315,34.90304504450719,0.0094794081118932,267.47431561394944,3.092733058584884,1.2725264252076267,30.126336520629906,2328.94992587043,2171.87241389247,18.8760215762779,1.28809032624439,30.2269737499273,7.92432825744711,9.529185599756456e-07,1.0385427248527248,1.440817420342661e-06,0.6868647087876546,10256.079986632334,20.684811842989312,2054.693947638659,96.49365441082132,1.0385427248527248,0.26318012189708073,0.17406037658313248,0.26318012189708073
4454.9168078111,"Milliman, 1977",M77,23.1,-65.2,Foraminifera,Calcite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, Spherical Forams, orbulina universa and globigerinoides sacculifer",40.0,0.0050925730049956,9.0,L,,,,,,,,,,,4530.766461173495,2.2839681724491303,0.0252313169978066,34.893920656877604,0.0073860507709583,265.48030697411235,3.1293717166678774,1.31224244320255,33.97508862694056,2332.43952209118,2176.69820795404,19.3046933530421,1.32219251100281,33.9903151809862,7.90124673919523,1.0452698421167839e-06,0.9297873013276423,1.5710532069842323e-06,0.6186159840674889,10253.398832330791,20.820383700194157,2061.091827770764,94.78599648308119,0.9297873013276423,0.23715058072025136,0.15778354861908164,0.23715058072025136
5317.724419647305,"Milliman, 1977",M77,23.1,-65.2,Foraminifera,Calcite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, Spherical Forams, orbulina universa and globigerinoides sacculifer",40.0,0.0332641373038478,9.0,L,,,,,,,,,,,5418.933746993801,2.085519640958116,0.0217896300156843,34.855146156763865,0.0043813452932675,252.8599159085744,2.510729468430388,1.5125666912980875,52.44976952389343,2345.47409029612,2197.73803726992,21.9113545648234,1.50132592902281,52.3684367045221,7.84729212239412,1.2323408844132035e-06,0.7429113766939679,1.8325820674248852e-06,0.4995792981223204,10242.005145215497,21.907407857064086,2086.441876916148,89.38875249670772,0.7429113766939679,0.1995603778274684,0.13419667084885714,0.1995603778274684
5336.45511607054,"Milliman, 1977",M77,23.1,-65.2,Foraminifera,Calcite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, Spherical Forams, orbulina universa and globigerinoides sacculifer",40.0,0.0243974008497326,9.0,L,,,,,,,,,,,5438.252154146763,2.0839338808940844,0.0206566691592915,34.85451035309276,0.0043043333705296,252.6595096785522,2.5357221749607888,1.5175598681094218,52.934762073195294,2345.679656015,2198.07233897641,21.9543343099616,1.50421343750836,52.6426209005805,7.84621976911477,1.236684554866242e-06,0.739564967798457,1.838610650377153e-06,0.4974454884229504,10241.818317582025,21.923128233872834,2086.847824539815,89.30138620272166,0.739564967798457,0.19880765025333408,0.13372181348297663,0.19880765025333408
1457.4075919099334,"Milliman, 1977",M77,23.1,-65.2,Aragonite ooids,Aragonite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, ",40.0,0.0002702330145584,9.0,L,,,,,,,,,,,1471.8296239447673,4.504803145232297,0.0712507747852751,35.027327911853405,0.0138920460236445,247.2985419624728,6.0253978682924885,1.2337308775102471,13.453122164411328,2317.04874850147,2161.02000206693,18.7929827370534,1.24945574982197,14.3053192986675,7.99157259496157,5.767414768623864e-07,1.844561056162904,8.977329342161767e-07,1.1850237717112224,10292.599866970726,21.37451067282586,2036.286293383491,103.35919801061303,1.1850237717112224,0.5317559883378475,0.34162246070671315,0.34162246070671315
1975.291421739564,"Milliman, 1977",M77,23.1,-65.2,Aragonite ooids,Aragonite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, ",40.0,0.0113079323398402,9.0,L,,,,,,,,,,,1997.3065765013123,3.643768757393554,0.0594141369050488,34.991791362606065,0.0124067740557171,259.13189152822895,5.112812210024281,1.2285945757200083,17.26045586497435,2319.02210231862,2160.49784262822,18.3318592787015,1.2261750573589,17.1480111086365,7.98884474575076,6.403663100138424e-07,1.6432598263862443,9.913688099750099e-07,1.0614498063979565,10282.157635037525,20.96719375607266,2037.1894604983017,102.34118837384526,1.0614498063979565,0.4453134223886411,0.28764644421467933,0.28764644421467933
1979.2766762976987,"Milliman, 1977",M77,23.1,-65.2,Aragonite ooids,Aragonite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, ",40.0,0.0035921883551407,9.0,L,,,,,,,,,,,2001.3552240911508,3.638220199738603,0.0580651178830894,34.99167873245938,0.0133414583446266,259.1632965282473,4.850587135132988,1.2288499856086736,17.33228114074463,2319.06854399274,2160.52597541021,18.3316732572497,1.22622477079578,17.1817059789091,7.98878387774506,6.408858253874056e-07,1.6417612817796856,9.921298101079513e-07,1.0605280916294344,10282.124539249126,20.965551914967,2037.229282674486,102.33114082075654,1.0605280916294344,0.4448636380298273,0.28736844406738277,0.28736844406738277
2475.04234332968,"Milliman, 1977",M77,23.1,-65.2,Aragonite ooids,Aragonite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, ",40.0,0.0026577462475598,9.0,L,,,,,,,,,,,2505.594613316396,3.117245010801433,0.0601182361271242,34.962030679714374,0.0087554548350263,259.71701194060927,3.3328328779377348,1.2672711077481238,23.089516241053992,2323.83743892774,2165.34081306134,18.6722138161004,1.2584674294669,22.1748956067425,7.97614077710727,7.081039879065968e-07,1.461739346965555,1.0900650168540217e-06,0.9495428665838074,10273.41261167911,20.900519642052743,2043.6886250116927,100.7516684075946,0.9495428665838074,0.3937878992319969,0.2558038075933226,0.2558038075933226
2968.2175948988743,"Milliman, 1977",M77,23.1,-65.2,Aragonite ooids,Aragonite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, ",40.0,0.0067385377300335,9.0,L,,,,,,,,,,,3008.3493864495144,2.7571099151153216,0.057302030978902,34.93560655190087,0.0084393105903869,262.533311126727,3.156212830435969,1.2725343582006725,26.20206428687165,2326.14980415884,2167.90093474584,18.8019841023629,1.27239237039859,25.5957089611231,7.96220116701234,7.814289648122373e-07,1.3075156220100819,1.1960168924141281e-06,0.8542777158613797,10265.648017842477,20.7605052130655,2047.6113421135171,99.52908741925704,0.8542777158613797,0.3442596549748143,0.22492530625599164,0.22492530625599164
